dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,n_fit,n_calibration,n_test,mae,rmse,selected_candidate,final_epochs,estimator_class,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_rows_per_second,model_phase_seconds,process_cpu_seconds,cpu_measurement_status,coverage90,mpiw90,winkler90,rank90,q90,coverage_deviation90,coverage95,mpiw95,winkler95,rank95,q95,coverage_deviation95,signed_coverage_deviation90,absolute_coverage_deviation90,signed_coverage_deviation95,absolute_coverage_deviation95,deterministic_baseline_alias
rico,30,2,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,050b5ce09462d58b7bce831cbc47f90ab7c8a1dad2cdbf0f11daf141c77b099b,True,persistence,11407,3927,7667,0.38969610016955786,0.5994280130858491,0,,src.pilot_forecasters.Persistence,0.0,0.0005375000037020072,0.0029097000078763813,0.00438410000060685,1748819.5978510366,0.007831300012185238,0.0,measured,0.921612103821573,2.0,3.0014347202295553,3536,1.0,0.02161210382157297,0.9641319942611191,3.0,3.8623972870744745,3732,1.5,0.014131994261119107,0.02161210382157297,0.02161210382157297,0.014131994261119107,0.014131994261119107,True
rico,30,2,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,050b5ce09462d58b7bce831cbc47f90ab7c8a1dad2cdbf0f11daf141c77b099b,True,xgboost,11407,3927,7667,0.6901035285950703,0.9480814017578155,1,,xgboost.sklearn.XGBRegressor,3.2243925999937346,1.1814759999979287,0.0717579000047408,0.1454959999973653,52695.6067530299,4.6231224999937695,4.46875,measured,0.6164079822616408,1.295999145507814,6.610559422353788,3536,0.647999572753907,-0.2835920177383592,0.7888352680318247,2.1206932067871094,7.982106318883667,3732,1.0603466033935547,-0.16116473196817527,-0.2835920177383592,0.2835920177383592,-0.16116473196817527,0.16116473196817527,False
rico,30,2,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,050b5ce09462d58b7bce831cbc47f90ab7c8a1dad2cdbf0f11daf141c77b099b,True,attention_lstm,11407,3927,7667,3.1813461449492375,3.500907949726539,0,19.0,src.attention_lstm.AttentionLSTM,82.13027389999479,31.490185799993924,0.16130350000457838,0.3134071000094991,24463.389628912744,114.09517030000279,112.09375,measured,0.06312769010043041,1.5912155151367173,49.76551666160258,3536,0.7956077575683587,-0.8368723098995696,0.09130037824442415,1.9049430847167912,92.47995505889581,3732,0.9524715423583956,-0.8586996217555758,-0.8368723098995696,0.8368723098995696,-0.8586996217555758,0.8586996217555758,False
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,9577,3297,6437,0.7156750038837967,1.041377894828978,0,,src.pilot_forecasters.Persistence,0.0,0.0004616999940481037,0.002090300011332147,0.003089599995291792,2083441.2253396153,0.005641600000672042,0.015625,measured,0.924188286468852,3.6000000000000014,5.100388379679974,2969,1.8000000000000007,0.02418828646885196,0.9608513282585055,5.0,6.397545440422556,3134,2.5,0.010851328258505544,0.02418828646885196,0.02418828646885196,0.010851328258505544,0.010851328258505544,True
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,xgboost,9577,3297,6437,1.2461093089512756,1.8670279524605418,0,,xgboost.sklearn.XGBRegressor,2.916719499989995,0.6289911000058055,0.05241059999389108,0.1040074999909848,61889.76757020358,3.702128699980676,3.625,measured,0.6872766816840143,3.0183586120605463,10.606001338037222,2969,1.5091793060302727,-0.21272331831598568,0.870281186888302,4.954713439941407,11.72217643776905,3134,2.477356719970704,-0.07971881311169793,-0.21272331831598568,0.21272331831598568,-0.07971881311169793,0.07971881311169793,False
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,attention_lstm,9577,3297,6437,3.1682401743923374,3.6269567967429404,0,9.0,src.attention_lstm.AttentionLSTM,50.5015138000017,12.282222800000454,0.14482180000049993,0.26875980000477284,23950.754539502137,63.19731820000743,61.953125,measured,0.1132515146807519,1.7072830200195312,48.98195249715428,2969,0.8536415100097656,-0.7867484853192481,0.13733105483921082,2.108522796630858,89.65355773885477,3134,1.054261398315429,-0.8126689451607891,-0.7867484853192481,0.7867484853192481,-0.8126689451607891,0.8126689451607891,False
bdg2,1,2,43,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,58027826a3a98cb7b4370662f19aaa693ba6370fe417a19ca4c32b3141872a0e,True,persistence,51664,17370,34640,20.987969087759815,41.67140770234165,0,,src.pilot_forecasters.Persistence,0.0,0.00043759999971371144,0.006632700009504333,0.011502200009999797,3011597.7786757867,0.01857250001921784,0.015625,measured,0.894919168591224,115.80600000000072,207.41386443418008,15634,57.90300000000036,-0.005080831408776021,0.9467667436489607,165.40000000000003,273.690915473441,16503,82.69999999999999,-0.0032332563510392154,-0.005080831408776021,0.005080831408776021,-0.0032332563510392154,0.0032332563510392154,True
bdg2,1,2,43,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,58027826a3a98cb7b4370662f19aaa693ba6370fe417a19ca4c32b3141872a0e,True,xgboost,51664,17370,34640,17.750118577538288,34.936503849500944,1,,xgboost.sklearn.XGBRegressor,6.5850224000023445,2.4947601000021677,0.20240509998984635,0.3869944000034593,89510.33916689843,9.669181999997818,9.484375,measured,0.9023960739030024,93.3888598632812,172.12690754151686,15634,46.69442993164063,0.002396073903002338,0.9490184757505774,136.78737792968747,232.53084655008283,16503,68.39368896484376,-0.0009815242494225496,0.002396073903002338,0.002396073903002338,-0.0009815242494225496,0.0009815242494225496,False
bdg2,1,2,43,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,58027826a3a98cb7b4370662f19aaa693ba6370fe417a19ca4c32b3141872a0e,True,attention_lstm,51664,17370,34640,19.610301750955557,37.71495828709621,0,28.0,src.attention_lstm.AttentionLSTM,515.6497181000013,208.0477402000106,0.6943352999951458,1.2767772999941371,27130.80816847156,725.6685709000012,713.828125,measured,0.9035796766743649,100.19955859375,182.4966493130092,15634,50.099779296875,0.0035796766743648734,0.9517321016166281,146.74984326171875,246.8633203915778,16503,73.37492163085938,0.0017321016166281789,0.0035796766743648734,0.0035796766743648734,0.0017321016166281789,0.0017321016166281789,False
bdg2,3,2,43,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,True,persistence,51634,17360,34640,42.80348447459585,78.69880137930757,0,,src.pilot_forecasters.Persistence,0.0,0.00038860000495333225,0.006797399997594766,0.01217000000178814,2846343.4671249255,0.019356000004336238,0.03125,measured,0.8978348729792148,250.0,402.0599384526559,15625,125.0,-0.002165127020785196,0.9459872979214781,344.19999999999993,504.7519927251731,16493,172.1,-0.00401270207852189,-0.002165127020785196,0.002165127020785196,-0.00401270207852189,0.00401270207852189,True
bdg2,3,2,43,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,True,xgboost,51634,17360,34640,28.57570213110938,54.13507443126881,0,,xgboost.sklearn.XGBRegressor,6.326060299994424,2.065454800002044,0.16146439999283757,0.3162692000041716,109526.94729535187,8.869248699993477,8.625,measured,0.9063510392609699,146.7899169921875,265.0726901300109,15625,73.39495849609375,0.006351039260969915,0.9483833718244804,207.56235546874996,359.41451336994464,16493,103.78117773437498,-0.0016166281755195522,0.006351039260969915,0.006351039260969915,-0.0016166281755195522,0.0016166281755195522,False
bdg2,3,2,43,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,True,attention_lstm,51634,17360,34640,33.44762582413813,65.5270102532562,0,15.0,src.attention_lstm.AttentionLSTM,326.4265493999992,106.58459459998994,0.662775300006615,1.2893418000021484,26866.421301118353,434.9632610999979,427.4375,measured,0.9053117782909931,165.11253710937487,314.6459218817097,15625,82.55626855468745,0.005311778290993052,0.9493937644341801,237.44232788085947,435.6803436862865,16493,118.72116394042968,-0.0006062355658198459,0.005311778290993052,0.005311778290993052,-0.0006062355658198459,0.0006062355658198459,False
bdg2,6,2,43,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,077b77572186c5f9d9893e3c98265d76a061cc7ec7c7da76d384cccbee2ffa0f,True,persistence,51584,17350,34640,73.28396772228638,119.92957137497905,0,,src.pilot_forecasters.Persistence,0.0,0.00035930000012740493,0.0068103999947197735,0.01280100000440143,2706038.5898046684,0.01997069999924861,0.015625,measured,0.8975461893764434,406.3119999999999,580.2719217667436,15616,203.15599999999995,-0.0024538106235566515,0.9442263279445727,498.0,703.0353413394918,16484,249.0,-0.005773672055427226,-0.0024538106235566515,0.0024538106235566515,-0.005773672055427226,0.005773672055427226,True
bdg2,6,2,43,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,077b77572186c5f9d9893e3c98265d76a061cc7ec7c7da76d384cccbee2ffa0f,True,xgboost,51584,17350,34640,34.24959597998653,66.89004498068873,0,,xgboost.sklearn.XGBRegressor,6.427927500000806,2.025735299990629,0.1628398000029847,0.3211594999884255,107859.1790099574,8.937662099982845,8.671875,measured,0.9079099307159353,176.23862402343724,323.8865528830091,15616,88.11931201171859,0.007909930715935265,0.9484699769053118,247.06861914062472,444.44990676477437,16484,123.5343095703123,-0.0015300230946881932,0.007909930715935265,0.007909930715935265,-0.0015300230946881932,0.0015300230946881932,False
bdg2,6,2,43,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,077b77572186c5f9d9893e3c98265d76a061cc7ec7c7da76d384cccbee2ffa0f,True,attention_lstm,51584,17350,34640,40.14975309303125,76.80445089540677,0,7.0,src.attention_lstm.AttentionLSTM,194.0276326000021,50.9113578999968,0.6599244999961229,1.3960809999989579,24812.313898710647,246.994995999994,242.0625,measured,0.9083140877598153,201.8639169921875,366.89751064282575,15616,100.93195849609373,0.008314087759815236,0.954243648960739,287.7535937499998,505.5403163812719,16484,143.87679687499997,0.004243648960739033,0.008314087759815236,0.008314087759815236,0.004243648960739033,0.004243648960739033,False
pleia,1,2,43,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,006c7b08726fdfe876769e33b3062b900b78e677877db0102c7be60883189b03,True,persistence,14858,4953,9907,0.23937619864742102,0.3366736506882145,0,,src.pilot_forecasters.Persistence,0.0,0.00038529999437741935,0.0033561000018380582,0.005066599987912923,1955354.680384187,0.0088079999841284,0.015625,measured,0.9408499041082063,1.2000000000000028,1.5472292318562646,4459,0.6000000000000014,0.040849904108206325,0.9651761380841829,1.599999999999994,1.9044312102553733,4707,0.7999999999999972,0.015176138084182944,0.040849904108206325,0.040849904108206325,0.015176138084182944,0.015176138084182944,True
pleia,1,2,43,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,006c7b08726fdfe876769e33b3062b900b78e677877db0102c7be60883189b03,True,xgboost,14858,4953,9907,2.289884834524432,2.691467848820989,0,,xgboost.sklearn.XGBRegressor,2.8076847000047565,0.6751154999947175,0.05424450000282377,0.10268959999666549,96475.20294481328,3.6397342999989633,3.59375,measured,0.2546684162713233,2.1529594421386733,28.899633950244716,4459,1.0764797210693366,-0.6453315837286767,0.32724336327848996,2.727000427246097,48.09584814418001,4707,1.3635002136230483,-0.62275663672151,-0.6453315837286767,0.6453315837286767,-0.62275663672151,0.62275663672151,False
pleia,1,2,43,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,006c7b08726fdfe876769e33b3062b900b78e677877db0102c7be60883189b03,True,attention_lstm,14858,4953,9907,3.102227869801027,3.4921198483310514,0,28.0,src.attention_lstm.AttentionLSTM,151.60269299999345,58.7090690999903,0.19358250001096167,0.3982094999955734,24878.864015323914,210.9035540999903,205.953125,measured,0.2281215302311497,3.288228607177736,35.865988668447734,4459,1.644114303588868,-0.6718784697688504,0.29443827596648836,4.078415679931638,57.56652318735566,4707,2.039207839965819,-0.6555617240335117,-0.6718784697688504,0.6718784697688504,-0.6555617240335117,0.6555617240335117,False
pleia,3,2,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,591cc9bc729f1568eb03adc14a89532c11b371bf24f5f2b6e51e6eb80bd8971b,True,persistence,14855,4952,9907,0.3915918037751086,0.5655364111359953,0,,src.pilot_forecasters.Persistence,0.0,0.0005720000044675544,0.0030055000097490847,0.004144300008192658,2390512.2651389497,0.0077218000224092975,0.0,measured,0.9363076612496215,2.0,2.665186231957202,4458,1.0,0.03630766124962148,0.9600282628444534,2.4000000000000057,3.2700918542444737,4706,1.2000000000000028,0.010028262844453462,0.03630766124962148,0.03630766124962148,0.010028262844453462,0.010028262844453462,True
pleia,3,2,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,591cc9bc729f1568eb03adc14a89532c11b371bf24f5f2b6e51e6eb80bd8971b,True,xgboost,14855,4952,9907,3.319667929328509,3.6956747238295584,0,,xgboost.sklearn.XGBRegressor,2.9635307999997167,0.7321665000054054,0.0545540000020992,0.11749119999876712,84321.20873822004,3.8677425000059884,3.8125,measured,0.23407691531240538,3.9783088684082064,34.31631218388569,4458,1.989154434204103,-0.6659230846875946,0.31200161501968304,4.72201232910156,54.59111551793248,4706,2.36100616455078,-0.6379983849803169,-0.6659230846875946,0.6659230846875946,-0.6379983849803169,0.6379983849803169,False
pleia,3,2,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,591cc9bc729f1568eb03adc14a89532c11b371bf24f5f2b6e51e6eb80bd8971b,True,attention_lstm,14855,4952,9907,3.5752859793097294,3.914436126986378,0,18.0,src.attention_lstm.AttentionLSTM,127.47844429999532,37.01752100000158,0.2044049999967683,0.37909159999981057,26133.525512052893,165.07946189999348,160.234375,measured,0.23215907943878067,4.591982269287108,34.4771654432641,4458,2.295991134643554,-0.6678409205612194,0.300393661047744,5.441480255126953,52.73237168587474,4706,2.7207401275634773,-0.649606338952256,-0.6678409205612194,0.6678409205612194,-0.649606338952256,0.649606338952256,False
pleia,6,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,12a21c7ab9474210c38718dc5d0ad8b0f6eeab8c5f54e8c84e545f094db17d5f,True,persistence,14850,4951,9907,0.5479458968406178,0.7817754844230004,0,,src.pilot_forecasters.Persistence,0.0,0.0011598999990383163,0.006405200008885004,0.004321900007198565,2292278.8550172104,0.011887000015121885,0.0,measured,0.9193499545775714,2.6000000000000014,3.6683355203391548,4457,1.3000000000000007,0.019349954577571382,0.95306349046129,3.2000000000000033,4.51422226708388,4705,1.6000000000000014,0.0030634904612900637,0.019349954577571382,0.019349954577571382,0.0030634904612900637,0.0030634904612900637,True
pleia,6,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,12a21c7ab9474210c38718dc5d0ad8b0f6eeab8c5f54e8c84e545f094db17d5f,True,xgboost,14850,4951,9907,4.518625914524671,4.940293577016207,0,,xgboost.sklearn.XGBRegressor,2.8505593000008957,0.7025083999906201,0.04936439999437425,0.10163809999357909,97473.29004207937,3.704070199979469,3.609375,measured,0.2433632784899566,5.993245697021484,41.805766577550735,4457,2.996622848510743,-0.6566367215100435,0.32572928232562837,6.950659942626955,64.89765624006561,4705,3.475329971313478,-0.6242707176743716,-0.6566367215100435,0.6566367215100435,-0.6242707176743716,0.6242707176743716,False
pleia,6,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,12a21c7ab9474210c38718dc5d0ad8b0f6eeab8c5f54e8c84e545f094db17d5f,True,attention_lstm,14850,4951,9907,4.644988419538648,4.948151953795947,0,9.0,src.attention_lstm.AttentionLSTM,78.7080130999966,18.78419920000306,0.19617049999942537,0.39932099998986814,24809.61432093821,98.08770379998896,95.953125,measured,0.19612395276067426,6.348213195800781,40.08319898247057,4457,3.1741065979003906,-0.7038760472393257,0.2692035934187948,7.287944793701172,60.32703394537024,4705,3.643972396850586,-0.6807964065812051,-0.7038760472393257,0.7038760472393257,-0.6807964065812051,0.6807964065812051,False
pleia_energy,1,2,44,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7305c5b5c944d7ca23477856f743db6c5d3fc66016caca920440b0e349553e29,True,persistence,14858,4953,9907,0.12760863530836783,0.24188010063684087,0,,src.pilot_forecasters.Persistence,0.0,0.0004659999976865947,0.0025408999936189502,0.003745199996046722,2645252.5927740624,0.006752099987352267,0.0,measured,0.5603108912889876,0.078125,2.097025777228223,4459,0.0390625,-0.33968910871101243,0.6428787725850409,0.125,3.783587362470977,4707,0.0625,-0.30712122741495906,-0.33968910871101243,0.33968910871101243,-0.30712122741495906,0.30712122741495906,True
pleia_energy,1,2,44,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7305c5b5c944d7ca23477856f743db6c5d3fc66016caca920440b0e349553e29,True,xgboost,14858,4953,9907,0.12417583149578902,0.21421679296037713,0,,xgboost.sklearn.XGBRegressor,3.0026864999963436,0.6830870000121649,0.08257660000526812,0.10680769999453332,92755.4848621126,3.87515780000831,3.796875,measured,0.6836580195821137,0.23706039786338806,1.4594009115042088,4459,0.11853019893169403,-0.21634198041788633,0.787221156757848,0.3861774206161499,2.0495656989676503,4707,0.19308871030807495,-0.16277884324215197,-0.21634198041788633,0.21634198041788633,-0.16277884324215197,0.16277884324215197,False
pleia_energy,1,2,44,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7305c5b5c944d7ca23477856f743db6c5d3fc66016caca920440b0e349553e29,True,attention_lstm,14858,4953,9907,0.12573126795627135,0.22250128127990207,0,8.0,src.attention_lstm.AttentionLSTM,86.31568709999556,17.626809800000046,0.19752539999899454,0.381405399995856,25974.98619607284,104.52142769999045,101.65625,measured,0.49318663571212273,0.11314880847930908,1.7843259784760672,4459,0.05657440423965454,-0.4068133642878773,0.5811042697082871,0.14725005626678467,3.1765613939153954,4707,0.07362502813339233,-0.36889573029171285,-0.4068133642878773,0.4068133642878773,-0.36889573029171285,0.36889573029171285,False
pleia_energy,3,2,44,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7005585684404ffcda0b1dfc1efe74e1c1f8f20f66456d7cf8b530c192a57eff,True,persistence,14855,4952,9907,0.13126135560714647,0.257541502923049,0,,src.pilot_forecasters.Persistence,0.0,0.0003922000032616779,0.002562900001066737,0.0044329000083962455,2234880.096829479,0.00738800001272466,0.03125,measured,0.5711113354194004,0.078125,2.1860568915918046,4458,0.0390625,-0.3288886645805996,0.6392449782981731,0.125,3.9634475623296628,4706,0.0625,-0.3107550217018269,-0.3288886645805996,0.3288886645805996,-0.3107550217018269,0.3107550217018269,True
pleia_energy,3,2,44,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7005585684404ffcda0b1dfc1efe74e1c1f8f20f66456d7cf8b530c192a57eff,True,xgboost,14855,4952,9907,0.12048123149249969,0.22580041940214277,0,,xgboost.sklearn.XGBRegressor,2.777250400002231,0.7059333999932278,0.07128479999664705,0.10245550000399817,96695.63859054315,3.656924099996104,3.5625,measured,0.7304935903906329,0.26035797595977783,1.4276504947768098,4458,0.13017898797988892,-0.16950640960936714,0.7855051983446049,0.3433857858181,2.279570917660476,4706,0.17169289290905,-0.1644948016553951,-0.16950640960936714,0.16950640960936714,-0.1644948016553951,0.1644948016553951,False
pleia_energy,3,2,44,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7005585684404ffcda0b1dfc1efe74e1c1f8f20f66456d7cf8b530c192a57eff,True,attention_lstm,14855,4952,9907,0.14363490562933756,0.24558303206076962,0,5.0,src.attention_lstm.AttentionLSTM,57.05709859999479,10.890947799998685,0.20740630000364035,0.38474690000293776,25749.39525159099,68.54019960000005,67.015625,measured,0.552538609064298,0.18830132484436035,1.727007078934332,4458,0.09415066242218018,-0.34746139093570205,0.6464116281417179,0.2337471842765808,2.948904772735908,4706,0.1168735921382904,-0.303588371858282,-0.34746139093570205,0.34746139093570205,-0.303588371858282,0.303588371858282,False
pleia_energy,6,2,44,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5d84a3cdb1f24e4bae241c0a4e3a47bf0400815a82460b134e1a6e358a87472e,True,persistence,14850,4951,9907,0.12998936988997678,0.25754481604675455,0,,src.pilot_forecasters.Persistence,0.0,0.0005545999883906916,0.0026556999946478754,0.004622099993866868,2143398.025387971,0.007832399976905435,0.015625,measured,0.5607146462097506,0.078125,2.156516541334411,4457,0.0390625,-0.3392853537902494,0.6406581205208438,0.125,3.899036035126675,4705,0.0625,-0.30934187947915615,-0.3392853537902494,0.3392853537902494,-0.30934187947915615,0.30934187947915615,True
pleia_energy,6,2,44,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5d84a3cdb1f24e4bae241c0a4e3a47bf0400815a82460b134e1a6e358a87472e,True,xgboost,14850,4951,9907,0.12891213605305413,0.24450573261577294,0,,xgboost.sklearn.XGBRegressor,2.8231430999876466,0.721464800008107,0.0494843999913428,0.09339220001129434,106079.5226882106,3.6874844999983907,3.609375,measured,0.6325830221055819,0.15741682052612305,1.7849850063910215,4457,0.07870841026306152,-0.2674169778944181,0.7052589078429393,0.2293204963207245,3.010205664746126,4705,0.11466024816036224,-0.24474109215706064,-0.2674169778944181,0.2674169778944181,-0.24474109215706064,0.24474109215706064,False
pleia_energy,6,2,44,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5d84a3cdb1f24e4bae241c0a4e3a47bf0400815a82460b134e1a6e358a87472e,True,attention_lstm,14850,4951,9907,0.1482799730400054,0.26174505106155915,0,4.0,src.attention_lstm.AttentionLSTM,52.5384408999962,8.350724399992032,0.1885167000000365,0.3932974000053946,25189.589353664967,61.47097939999367,60.734375,measured,0.5812052084384779,0.20716702938079834,1.7847461006626226,4457,0.10358351469039917,-0.31879479156152213,0.6838598970424952,0.27022701501846313,2.9654084210187865,4705,0.13511350750923157,-0.2661401029575048,-0.31879479156152213,0.31879479156152213,-0.2661401029575048,0.2661401029575048,False
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,persistence,12932,4452,8692,0.07447077772664519,0.12451008457023498,0,,src.pilot_forecasters.Persistence,0.0,0.0004422999918460846,0.003453600002103485,0.004591800010530278,1892939.5836201098,0.008487700004479848,0.015625,measured,0.9282098481362172,0.3999999999999986,0.6013345605154169,4008,0.1999999999999993,0.028209848136217186,0.9723884031293143,0.6000000000000014,0.7808559595029918,4231,0.3000000000000007,0.022388403129314338,0.028209848136217186,0.028209848136217186,0.022388403129314338,0.022388403129314338,True
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,xgboost,12932,4452,8692,0.2889231949537183,0.44265922729432006,1,,xgboost.sklearn.XGBRegressor,3.344610799991642,1.2744161000009626,0.0877191000035964,0.15365279999969061,56569.096040016855,4.860398799995892,4.671875,measured,0.446617579383341,0.3372200012207003,3.60354685285265,4008,0.16861000061035014,-0.453382420616659,0.6022779567418316,0.5208442687988253,5.297879300422526,4231,0.26042213439941264,-0.34772204325816836,-0.453382420616659,0.453382420616659,-0.34772204325816836,0.34772204325816836,False
